LEGISLATOR GOVTRACK ID,FIRST NAME,LAST NAME,GENDER,CONGRESSIONAL BRANCH,TERM START DATE,TERM END DATE,STATE,POLITICAL PARTY,STATE DISTRICT,TERM START YEAR,TERM END YEAR,CONGRESSIONAL DISTRICT
L000353,Joseph,Little,M,rep,1891-12-07,1893-03-03,NY,Democrat,12,1891,1893,NY12
L000422,John,Long,M,rep,1891-12-07,1893-03-03,TX,Democrat,2,1891,1893,TX2
M000115,Charles,Mansur,M,rep,1887-12-05,1893-03-03,MO,Democrat,2,1887,1893,MO2
M000329,Charles,McClellan,M,rep,1889-12-02,1893-03-03,IN,Democrat,12,1889,1893,IN12
M000409,Edward,McDonald,M,rep,1891-12-07,1893-03-03,NJ,Democrat,7,1891,1893,NJ7
M000500,Joseph,McKenna,M,rep,1885-12-07,1893-03-03,CA,Republican,3,1885,1893,CA3
M000526,Luther,McKinney,M,rep,1887-12-05,1893-03-03,NH,Democrat,1,1887,1893,NH1
M000746,Lucas,Miller,M,rep,1891-12-07,1893-03-03,WI,Democrat,6,1891,1893,WI6
M000908,Littleton,Moore,M,rep,1887-12-05,1893-03-03,TX,Democrat,8,1887,1893,TX8
N000063,Walter,Newberry,M,rep,1891-12-07,1893-03-03,IL,Democrat,4,1891,1893,IL4
N000157,Richard,Norton,M,rep,1889-12-02,1893-03-03,MO,Democrat,7,1889,1893,MO7
O000039,James,O’Donnell,M,rep,1885-12-07,1893-03-03,MI,Republican,3,1885,1893,MI3
O000057,Lewis,Ohliger,M,rep,1891-12-07,1893-03-03,OH,Democrat,16,1891,1893,OH16
O000129,John,Otis,M,rep,1891-12-07,1893-03-03,KS,Populist,4,1891,1893,KS4
O000158,James,Owens,M,rep,1889-12-02,1893-03-03,OH,Democrat,16,1889,1893,OH16
P000016,Henry,Page,M,rep,1891-12-07,1893-03-03,MD,Democrat,1,1891,1893,MD1
P000078,William,Parrett,M,rep,1889-12-02,1893-03-03,IN,Democrat,1,1889,1893,IN1
P000135,John,Pattison,M,rep,1891-12-07,1893-03-03,OH,Democrat,11,1891,1893,OH11
P000137,David,Patton,M,rep,1891-12-07,1893-03-03,IN,Democrat,10,1891,1893,IN10
P000184,Samuel,Peel,M,rep,1883-12-03,1893-03-03,AR,Democrat,4,1883,1893,AR4
P000561,James,Pugh,M,rep,1859-12-05,1897-03-03,AL,Democrat,2,1859,1897,AL2
Q000001,John,Quackenbush,M,rep,1889-12-02,1893-03-03,NY,Republican,18,1889,1893,NY18
R000013,John,Raines,M,rep,1889-12-02,1893-03-03,NY,Republican,29,1889,1893,NY29
R000251,John,Rife,M,rep,1889-12-02,1893-03-03,PA,Republican,14,1889,1893,PA14
R000366,Hosea,Rockwell,M,rep,1891-12-07,1893-03-03,NY,Democrat,28,1891,1893,NY28
R000535,Leslie,Russell,M,rep,1891-12-07,1893-03-03,NY,Republican,22,1891,1893,NY22
S000047,John,Sanford,M,rep,1889-12-02,1893-03-03,NY,Republican,20,1889,1893,NY20
S000183,Owen,Scott,M,rep,1891-12-07,1893-03-03,IL,Democrat,14,1891,1893,IL14
S000205,Edward,Scull,M,rep,1887-12-05,1893-03-03,PA,Republican,17,1887,1893,PA17
S000226,John,Seerley,M,rep,1891-12-07,1893-03-03,IA,Democrat,1,1891,1893,IA1
S000376,George,Shonk,M,rep,1891-12-07,1893-03-03,PA,Republican,12,1891,1893,PA12
S000660,Herman,Snow,M,rep,1891-12-07,1893-03-03,IL,Democrat,9,1891,1893,IL9
S000738,Francis,Spinola,M,rep,1887-12-05,1893-03-03,NY,Democrat,10,1887,1893,NY10
S000774,Eli,Stackhouse,M,rep,1891-12-07,1893-03-03,SC,Democrat,6,1891,1893,SC6
S000781,William,Stahlnecker,M,rep,1885-12-07,1893-03-03,NY,Democrat,14,1885,1893,NY14
S000897,Lewis,Steward,M,rep,1891-12-07,1893-03-03,IL,Democrat,8,1891,1893,IL8
S000900,Andrew,Stewart,M,rep,1891-12-07,1893-03-03,PA,Republican,24,1891,1893,PA24
S000904,Charles,Stewart,M,rep,1883-12-03,1893-03-03,TX,Democrat,1,1883,1893,TX1
S000980,Byron,Stout,M,rep,1891-12-07,1893-03-03,MI,Democrat,6,1891,1893,MI6
S001043,Herman,Stump,M,rep,1889-12-02,1893-03-03,MD,Democrat,2,1889,1893,MD2
T000062,Abner,Taylor,M,rep,1889-12-02,1893-03-03,IL,Republican,1,1889,1893,IL1
T000073,Ezra,Taylor,M,rep,1879-03-18,1893-03-03,OH,Republican,19,1879,1893,OH19
T000093,Joseph,Taylor,M,rep,1881-12-05,1893-03-03,OH,Republican,16,1881,1893,OH16
T000101,Vincent,Taylor,M,rep,1891-12-07,1893-03-03,OH,Republican,20,1891,1893,OH20
T000275,George,Tillman,M,rep,1879-03-18,1893-03-03,SC,Democrat,5,1879,1893,SC5
T000334,Hosea,Townsend,M,rep,1889-12-02,1893-03-03,CO,Republican,1,1889,1893,CO1
V000041,George,Van Horn,M,rep,1891-12-07,1893-03-03,NY,Democrat,24,1891,1893,NY24
V000021,Zebulon,Vance,M,rep,1857-12-07,1895-03-03,NC,American,8,1857,1895,NC8
V000116,Daniel,Voorhees,M,rep,1861-07-04,1897-03-03,IN,Democrat,7,1861,1897,IN7
W000169,John,Warwick,M,rep,1891-12-07,1893-03-03,OH,Democrat,16,1891,1893,OH16
W000336,Harrison,Wheeler,M,rep,1891-12-07,1893-03-03,MI,Democrat,9,1891,1893,MI9
W000369,Frederick,White,M,rep,1891-12-07,1893-03-03,IA,Democrat,6,1891,1893,IA6
W000451,Scott,Wike,M,rep,1875-12-06,1893-03-03,IL,Democrat,11,1875,1893,IL11
W000480,Washington,Willcox,M,rep,1889-12-02,1893-03-03,CT,Democrat,2,1889,1893,CT2
W000489,Archibald,Williams,M,rep,1891-12-07,1893-03-03,NC,Democrat,5,1891,1893,NC5
W000497,George,Williams,M,rep,1891-12-07,1893-03-03,MA,Democrat,9,1891,1893,MA9
W000601,John,Wilson,M,rep,1889-12-02,1893-03-03,KY,Republican,10,1889,1893,KY10
W000611,Robert,Wilson,M,rep,1889-12-02,1893-03-03,MO,Democrat,4,1889,1893,MO4
W000638,Thomas,Winn,M,rep,1891-12-07,1893-03-03,GA,Democrat,9,1891,1893,GA9
Y000027,Henry,Youmans,M,rep,1891-12-07,1893-03-03,MI,Democrat,8,1891,1893,MI8
H000999,Eppa,Hunton,M,rep,1873-12-01,1895-03-03,VA,Democrat,8,1873,1895,VA8
M000777,Roger,Mills,M,rep,1873-12-01,1899-03-03,TX,Democrat,-1,1873,1899,TX-1
P000228,Bishop,Perkins,M,rep,1883-12-03,1893-12-31,KS,Republican,-1,1883,1893,KS-1
A000047,Silas,Adams,M,rep,1893-08-07,1895-03-03,KY,Republican,11,1893,1895,KY11
A000080,John,Alderson,M,rep,1889-12-02,1895-03-03,WV,Democrat,3,1889,1895,WV3
A000102,Sydenham,Alexander,M,rep,1891-12-07,1895-03-03,NC,Democrat,6,1891,1895,NC6
A000292,Marshall,Arnold,M,rep,1891-12-07,1895-03-03,MO,Democrat,14,1891,1895,MO14
B000094,Melvin,Baldwin,M,rep,1893-08-07,1895-03-03,MN,Democrat,6,1893,1895,MN6
B000159,Lyman,Barnes,M,rep,1893-08-07,1895-03-03,WI,Democrat,8,1893,1895,WI8
B000218,Charles,Barwig,M,rep,1889-12-02,1895-03-03,WI,Democrat,2,1889,1895,WI2
B000294,William,Beckner,M,rep,1893-08-07,1895-03-03,KY,Democrat,10,1893,1895,KY10
B000355,Frank,Beltzhoover,M,rep,1879-03-18,1895-03-03,PA,Democrat,19,1879,1895,PA19
B000504,John,Black,M,rep,1893-08-07,1895-03-03,IL,Democrat,-1,1893,1895,IL-1
B000524,Henry,Blair,M,rep,1875-12-06,1895-03-03,NH,Republican,3,1875,1895,NH3
B000590,Haldor,Boen,M,rep,1893-08-07,1895-03-03,MN,Populist,7,1893,1895,MN7
B000688,William,Bower,M,rep,1893-08-07,1895-03-03,NC,Democrat,8,1893,1895,NC8
B000765,William,Branch,M,rep,1891-12-07,1895-03-03,NC,Democrat,1,1891,1895,NC1
B000773,Robert,Bratton,M,rep,1893-08-07,1895-03-03,MD,Democrat,1,1893,1895,MD1
B000775,William,Brawley,M,rep,1891-12-07,1895-03-03,SC,Democrat,1,1891,1895,SC1
B000784,Clifton,Breckinridge,M,rep,1883-12-03,1895-03-03,AR,Democrat,-1,1883,1895,AR-1
B000790,William,Breckinridge,M,rep,1885-12-07,1895-03-03,KY,Democrat,7,1885,1895,KY7
B000807,John,Bretz,M,rep,1891-12-07,1895-03-03,IN,Democrat,2,1891,1895,IN2
B000821,George,Brickner,M,rep,1889-12-02,1895-03-03,WI,Democrat,5,1889,1895,WI5
B000886,Elijah,Brookshire,M,rep,1889-12-02,1895-03-03,IN,Democrat,8,1889,1895,IN8
B000924,Jason,Brown,M,rep,1889-12-02,1895-03-03,IN,Democrat,3,1889,1895,IN3
B000995,William,Bryan,M,rep,1891-12-07,1895-03-03,NE,Democrat,1,1891,1895,NE1
B001059,Hezekiah,Bundy,M,rep,1865-12-04,1895-03-03,OH,Republican,11,1865,1895,OH11
B001062,Benjamin,Bunn,M,rep,1889-12-02,1895-03-03,NC,Democrat,4,1889,1895,NC4
B001115,Daniel,Burnes,M,rep,1893-08-07,1895-03-03,MO,Democrat,4,1893,1895,MO4
B001205,William,Bynum,M,rep,1885-12-07,1895-03-03,IN,Democrat,7,1885,1895,IN7
C000001,Thomas,Cabaniss,M,rep,1893-08-07,1895-03-03,GA,Democrat,6,1893,1895,GA6
C000010,Cornelius,Cadmus,M,rep,1891-12-07,1895-03-03,NJ,Democrat,5,1891,1895,NJ5
C000034,John,Caldwell,M,rep,1889-12-02,1895-03-03,OH,Republican,2,1889,1895,OH2
C000069,Anthony,Caminetti,M,rep,1891-12-07,1895-03-03,CA,Democrat,2,1891,1895,CA2
C000103,Timothy,Campbell,M,rep,1885-12-07,1895-03-03,NY,Democrat,8,1885,1895,NY8
C000122,Marion,Cannon,M,rep,1893-08-07,1895-03-03,CA,Populist,6,1893,1895,CA6
C000129,James,Capehart,M,rep,1891-12-07,1895-03-03,WV,Democrat,4,1891,1895,WV4
C000208,Asher,Caruth,M,rep,1887-12-05,1895-03-03,KY,Democrat,5,1887,1895,KY5
C000257,John,Causey,M,rep,1891-12-07,1895-03-03,DE,Democrat,0,1891,1895,DE0
C000354,Robert,Childs,M,rep,1893-08-07,1895-03-03,IL,Republican,8,1893,1895,IL8
C000367,John,Chipman,M,rep,1887-12-05,1895-03-03,MI,Democrat,1,1887,1895,MI1
C000410,John,Clancy,M,rep,1889-12-02,1895-03-03,NY,Democrat,4,1889,1895,NY4
C000585,Henry,Coffeen,M,rep,1893-08-07,1895-03-03,WY,Democrat,0,1893,1895,WY0
C000660,Barnes,Compton,M,rep,1885-12-07,1895-03-03,MD,Democrat,5,1885,1895,MD5
C000683,Charles,Conn,M,rep,1893-08-07,1895-03-03,IN,Democrat,13,1893,1895,IN13
C000742,William,Coombs,M,rep,1891-12-07,1895-03-03,NY,Democrat,3,1891,1895,NY3
C000750,George,Cooper,M,rep,1889-12-02,1895-03-03,IN,Democrat,5,1889,1895,IN5
C000786,Johnston,Cornish,M,rep,1893-08-07,1895-03-03,NJ,Democrat,4,1893,1895,NJ4
C000814,James,Covert,M,rep,1877-10-15,1895-03-03,NY,Democrat,1,1877,1895,NY1
D000115,John,Davis,M,rep,1891-12-07,1895-03-03,KS,Populist,5,1891,1895,KS5
D000190,Robert,De Forest,M,rep,1891-12-07,1895-03-03,CT,Democrat,4,1891,1895,CT4
D000253,William,Denson,M,rep,1893-08-07,1895-03-03,AL,Democrat,7,1893,1895,AL7
D000420,Dennis,Donovan,M,rep,1891-12-07,1895-03-03,OH,Democrat,6,1891,1895,OH6
D000550,John,Dunn,M,rep,1893-08-07,1895-03-03,NJ,Democrat,8,1893,1895,NJ8
D000556,Edward,Dunphy,M,rep,1889-12-02,1895-03-03,NY,Democrat,7,1889,1895,NY7
D000564,Allan,Durborow,M,rep,1891-12-07,1895-03-03,IL,Democrat,3,1891,1895,IL3
E000057,Paul,Edmunds,M,rep,1889-12-02,1895-03-03,VA,Democrat,6,1889,1895,VA6
E000139,William,Ellis,M,rep,1889-12-02,1895-03-03,KY,Democrat,2,1889,1895,KY2
E000188,Thomas,English,M,rep,1891-12-07,1895-03-03,NJ,Democrat,6,1891,1895,NJ6
E000189,Warren,English,M,rep,1893-08-07,1895-03-03,CA,Democrat,3,1893,1895,CA3
E000192,Benjamin,Enloe,M,rep,1887-12-05,1895-03-03,TN,Democrat,8,1887,1895,TN8
E000193,William,Enochs,M,rep,1891-12-07,1895-03-03,OH,Republican,12,1891,1895,OH12
E000195,James,Epes,M,rep,1891-12-07,1895-03-03,VA,Democrat,4,1891,1895,VA4
E000269,William,Everett,M,rep,1893-08-07,1895-03-03,MA,Democrat,7,1893,1895,MA7
F000067,John,Fellows,M,rep,1891-12-07,1895-03-03,NY,Democrat,6,1891,1895,NY6
F000109,George,Fielder,M,rep,1893-08-07,1895-03-03,NJ,Democrat,7,1893,1895,NJ7
F000157,Ashbel,Fitch,M,rep,1887-12-05,1895-03-03,NY,Republican,13,1887,1895,NY13
F000162,George,Fithian,M,rep,1889-12-02,1895-03-03,IL,Democrat,16,1889,1895,IL16
F000275,William,Forman,M,rep,1889-12-02,1895-03-03,IL,Democrat,18,1889,1895,IL18
F000427,Benjamin,Funk,M,rep,1893-08-07,1895-03-03,IL,Republican,14,1893,1895,IL14
F000429,Edward,Funston,M,rep,1883-12-03,1895-03-03,KS,Republican,2,1883,1895,KS2
F000436,Robert,Fyan,M,rep,1883-12-03,1895-03-03,MO,Democrat,13,1883,1895,MO13
G000113,Thomas,Geary,M,rep,1889-12-02,1895-03-03,CA,Democrat,1,1889,1895,CA1
G000119,Jacob,Geissenhainer,M,rep,1889-12-02,1895-03-03,NJ,Democrat,3,1889,1895,NJ3
G000269,Julius,Goldzier,M,rep,1893-08-07,1895-03-03,IL,Democrat,4,1893,1895,IL4
G000292,Isaac,Goodnight,M,rep,1889-12-02,1895-03-03,KY,Democrat,3,1889,1895,KY3
G000328,James,Gorman,M,rep,1891-12-07,1895-03-03,MI,Democrat,2,1891,1895,MI2
G000350,Benjamin,Grady,M,rep,1891-12-07,1895-03-03,NC,Democrat,3,1891,1895,NC3
G000358,John,Graham,M,rep,1893-08-07,1895-03-03,NY,Democrat,5,1893,1895,NY5
G000452,Walter,Gresham,M,rep,1893-08-07,1895-03-03,TX,Democrat,10,1893,1895,TX10
G000463,Levi,Griffin,M,rep,1893-08-07,1895-03-03,MI,Democrat,1,1893,1895,MI1
H000025,Charles,Haines,M,rep,1893-08-07,1895-03-03,NY,Democrat,19,1893,1895,NY19
H000065,Osee,Hall,M,rep,1891-12-07,1895-03-03,MN,Democrat,3,1891,1895,MN3
H000134,Thomas,Hammond,M,rep,1893-08-07,1895-03-03,IN,Democrat,10,1893,1895,IN10
H000201,Darius,Hare,M,rep,1891-12-07,1895-03-03,OH,Democrat,8,1891,1895,OH8
H000296,Michael,Harter,M,rep,1891-12-07,1895-03-03,OH,Democrat,15,1891,1895,OH15
H000339,William,Hatch,M,rep,1879-03-18,1895-03-03,MO,Democrat,12,1879,1895,MO12
H000351,Nils,Haugen,M,rep,1887-12-05,1895-03-03,WI,Republican,8,1887,1895,WI8
H000394,Walter,Hayes,M,rep,1887-12-05,1895-03-03,IA,Democrat,2,1887,1895,IA2
H000427,John,Heard,M,rep,1885-12-07,1895-03-03,MO,Democrat,6,1885,1895,MO6
H000485,John,Henderson,M,rep,1885-12-07,1895-03-03,NC,Democrat,7,1885,1895,NC7
H000489,Thomas,Henderson,M,rep,1875-12-06,1895-03-03,IL,Republican,6,1875,1895,IL6
H000496,Joseph,Hendrix,M,rep,1893-08-07,1895-03-03,NY,Democrat,3,1893,1895,NY3
H000521,Winder,Henry,M,rep,1893-08-07,1895-03-03,MD,Democrat,1,1893,1895,MD1
H000635,William,Hines,M,rep,1893-08-07,1895-03-03,PA,Democrat,12,1893,1895,PA12
H000769,Albert,Hopkins,M,rep,1891-12-07,1895-03-03,PA,Republican,16,1891,1895,PA16
H000816,George,Houk,M,rep,1891-12-07,1895-03-03,OH,Democrat,3,1891,1895,OH3
H000817,John,Houk,M,rep,1891-12-07,1895-03-03,TN,Republican,2,1891,1895,TN2
H000909,Thomas,Hudson,M,rep,1893-08-07,1895-03-03,KS,Populist,3,1893,1895,KS3
I000008,George,Ikirt,M,rep,1893-08-07,1895-03-03,OH,Democrat,18,1893,1895,OH18
I000054,James,Izlar,M,rep,1893-08-07,1895-03-03,SC,Democrat,1,1893,1895,SC1
J000178,Tom,Johnson,M,rep,1891-12-07,1895-03-03,OH,Democrat,21,1891,1895,OH21
J000270,Edwin,Jorden,M,rep,1893-08-07,1895-03-03,PA,Republican,15,1893,1895,PA15
J000272,Antonio,Joseph,M,rep,1885-12-07,1895-03-03,NM,Democrat,-1,1885,1895,NM-1
K000173,Constantine,Kilgore,M,rep,1887-12-05,1895-03-03,TX,Democrat,3,1887,1895,TX3
K000330,George,Kribbs,M,rep,1891-12-07,1895-03-03,PA,Democrat,28,1891,1895,PA28
L000058,Edward,Lane,M,rep,1887-12-05,1895-03-03,IL,Democrat,17,1887,1895,IL17
L000093,Oscar,Lapham,M,rep,1891-12-07,1895-03-03,RI,Democrat,1,1891,1895,RI1
L000312,William,Lilly,M,rep,1893-08-07,1895-03-03,PA,Republican,-1,1893,1895,PA-1
L000345,Marcus,Lisle,M,rep,1893-08-07,1895-03-03,KY,Democrat,10,1893,1895,KY10
L000392,Daniel,Lockwood,M,rep,1877-10-15,1895-03-03,NY,Democrat,32,1877,1895,NY32
L000495,William,Lucas,M,rep,1893-08-07,1895-03-03,SD,Republican,-1,1893,1895,SD-1
L000534,Thomas,Lynch,M,rep,1891-12-07,1895-03-03,WI,Democrat,9,1891,1895,WI9
M000051,Thomas,Magner,M,rep,1889-12-02,1895-03-03,NY,Democrat,5,1889,1895,NY5
M000156,James,Marshall,M,rep,1893-08-07,1895-03-03,VA,Democrat,9,1893,1895,VA9
M000167,Augustus,Martin,M,rep,1889-12-02,1895-03-03,IN,Democrat,11,1889,1895,IN11
M000209,Francis,Marvin,M,rep,1893-08-07,1895-03-03,NY,Republican,17,1893,1895,NY17
M000401,John,McDannold,M,rep,1893-08-07,1895-03-03,IL,Democrat,12,1893,1895,IL12
M000417,Alexander,McDowell,M,rep,1893-08-07,1895-03-03,PA,Republican,-1,1893,1895,PA-1
M000430,Michael,McEttrick,M,rep,1893-08-07,1895-03-03,MA,Ind. Democrat,10,1893,1895,MA10
M000488,William,McKaig,M,rep,1891-12-07,1895-03-03,MD,Democrat,6,1891,1895,MD6
M000498,William,McKeighan,M,rep,1891-12-07,1895-03-03,NE,Populist,2,1891,1895,NE2
M000580,William,McNagny,M,rep,1893-08-07,1895-03-03,IN,Democrat,12,1893,1895,IN12
M000821,John,Mitchell,M,rep,1891-12-07,1899-03-03,WI,Democrat,4,1891,1899,WI4
M000863,Alexander,Montgomery,M,rep,1887-12-05,1895-03-03,KY,Democrat,4,1887,1895,KY4
M000885,John,Moon,M,rep,1893-08-07,1895-03-03,MI,Republican,9,1893,1895,MI9
M000901,Horace,Moore,M,rep,1893-08-07,1895-03-03,KS,Democrat,2,1893,1895,KS2
M001125,William,Mutchler,M,rep,1875-12-06,1895-03-03,PA,Democrat,10,1875,1895,PA10
O000040,Charles,O’Ferrall,M,rep,1883-12-03,1895-03-03,VA,Democrat,7,1883,1895,VA7
O000092,Joseph,O’Neil,M,rep,1889-12-02,1895-03-03,MA,Democrat,4,1889,1895,MA4
O000093,Charles,O’Neill,M,rep,1863-12-07,1895-03-03,PA,Republican,2,1863,1895,PA2
O000097,John,O’Neill,M,rep,1883-12-03,1895-03-03,MO,Democrat,8,1883,1895,MO8
O000005,William,Oates,M,rep,1881-12-05,1895-03-03,AL,Democrat,3,1881,1895,AL3
O000136,Joseph,Outhwaite,M,rep,1885-12-07,1895-03-03,OH,Democrat,13,1885,1895,OH13
P000015,Charles,Page,M,rep,1885-12-07,1895-03-03,RI,Democrat,2,1885,1895,RI2
P000094,Thomas,Paschal,M,rep,1893-08-07,1895-03-03,TX,Democrat,12,1893,1895,TX12
P000164,Albert,Pearson,M,rep,1891-12-07,1895-03-03,OH,Democrat,17,1891,1895,OH17
P000199,Lafayette,Pence,M,rep,1893-08-07,1895-03-03,CO,Populist,1,1893,1895,CO1
P000205,John,Pendleton,M,rep,1889-12-02,1895-03-03,WV,Democrat,1,1889,1895,WV1
P000344,James,Pigott,M,rep,1893-08-07,1895-03-03,CT,Democrat,2,1893,1895,CT2
R000037,Charles,Randall,M,rep,1889-12-02,1895-03-03,MA,Republican,1,1889,1895,MA1
R000153,James,Reilly,M,rep,1875-12-06,1895-03-03,PA,Democrat,13,1875,1895,PA13
R000213,James,Richards,M,rep,1893-08-07,1895-03-03,OH,Democrat,17,1893,1895,OH17
R000220,George,Richardson,M,rep,1893-08-07,1895-03-03,MI,Democrat,5,1893,1895,MI5
R000272,Byron,Ritchie,M,rep,1893-08-07,1895-03-03,OH,Democrat,9,1893,1895,OH9
R000561,William,Ryan,M,rep,1893-08-07,1895-03-03,NY,Democrat,16,1893,1895,NY16
S000123,Simon,Schermerhorn,M,rep,1893-08-07,1895-03-03,NY,Democrat,21,1893,1895,NY21
S000305,George,Shaw,M,rep,1893-08-07,1895-03-03,WI,Republican,7,1893,1895,WI7
S000324,George,Shell,M,rep,1891-12-07,1895-03-03,SC,Democrat,4,1891,1895,SC4
S000346,John,Sherman,M,rep,1855-12-03,1897-12-31,OH,Ind. Republican-Democrat,13,1855,1897,OH13
S000402,Daniel,Sickles,M,rep,1857-12-07,1895-03-03,NY,Democrat,3,1857,1895,NY3
S000451,William,Sipe,M,rep,1891-12-07,1895-03-03,PA,Democrat,24,1891,1895,PA24
S000655,Henry,Snodgrass,M,rep,1891-12-07,1895-03-03,TN,Democrat,3,1891,1895,TN3
S000677,Peter,Somers,M,rep,1893-08-07,1895-03-03,WI,Democrat,4,1893,1895,WI4
S000732,Lewis,Sperry,M,rep,1891-12-07,1895-03-03,CT,Democrat,1,1891,1895,CT1
S000757,William,Springer,M,rep,1875-12-06,1895-03-03,IL,Democrat,12,1875,1895,IL12
S000884,Moses,Stevens,M,rep,1891-12-07,1895-03-03,MA,Democrat,8,1891,1895,MA8
S000934,Thomas,Stockdale,M,rep,1887-12-05,1895-03-03,MS,Democrat,6,1887,1895,MS6
S000969,William,Stone,M,rep,1885-12-07,1895-03-03,KY,Democrat,1,1885,1895,KY1
S000970,Bellamy,Storer,M,rep,1891-12-07,1895-03-03,OH,Republican,1,1891,1895,OH1
S001000,Isidor,Straus,M,rep,1893-08-07,1895-03-03,NY,Democrat,15,1893,1895,NY15
S001110,Willis,Sweet,M,rep,1889-12-02,1895-03-03,ID,Republican,1,1889,1895,ID1
T000064,Alfred,Taylor,M,rep,1889-12-02,1895-03-03,TN,Republican,1,1889,1895,TN1
T000065,Arthur,Taylor,M,rep,1893-08-07,1895-03-03,IN,Democrat,1,1893,1895,IN1
T000341,Charles,Tracey,M,rep,1887-12-05,1895-03-03,NY,Democrat,19,1887,1895,NY19
T000434,Louis,Turpin,M,rep,1889-12-02,1895-03-03,AL,Democrat,4,1889,1895,AL4
V000063,John,Van Voorhis,M,rep,1879-03-18,1895-03-03,NY,Republican,30,1879,1895,NY30
W000153,John,Warner,M,rep,1891-12-07,1895-03-03,NY,Democrat,11,1891,1895,NY11
W000214,Daniel,Waugh,M,rep,1891-12-07,1895-03-03,IN,Republican,9,1891,1895,IN9
W000219,Thomas,Weadock,M,rep,1891-12-07,1895-03-03,MI,Democrat,10,1891,1895,MI10
W000286,Owen,Wells,M,rep,1893-08-07,1895-03-03,WI,Democrat,6,1893,1895,WI6
W000313,John,Wever,M,rep,1891-12-07,1895-03-03,NY,Republican,21,1891,1895,NY21
W000335,Hamilton,Wheeler,M,rep,1893-08-07,1895-03-03,IL,Republican,9,1893,1895,IL9
W000398,William,White,M,rep,1893-08-07,1895-03-03,OH,Republican,20,1893,1895,OH20
W000415,Justin,Whiting,M,rep,1887-12-05,1895-03-03,MI,Democrat,7,1887,1895,MI7
W000623,William,Wilson,M,rep,1883-12-03,1895-03-03,WV,Democrat,2,1883,1895,WV2
W000648,George,Wise,M,rep,1881-12-05,1895-03-03,VA,Democrat,3,1881,1895,VA3
W000685,Simon,Wolverton,M,rep,1891-12-07,1895-03-03,PA,Democrat,17,1891,1895,PA17
W000767,Myron,Wright,M,rep,1889-12-02,1895-03-03,PA,Republican,15,1889,1895,PA15
B000541,Newton,Blanchard,M,rep,1881-12-05,1897-03-03,LA,Democrat,4,1881,1897,LA4
A000005,Jo,Abbott,M,rep,1887-12-05,1897-03-03,TX,Democrat,6,1887,1897,TX6
A000068,David,Aitken,M,rep,1893-08-07,1897-03-03,MI,Republican,6,1893,1897,MI6
A000082,James,Aldrich,M,rep,1893-08-07,1897-03-03,IL,Republican,1,1893,1897,IL1
A000085,Truman,Aldrich,M,rep,1895-12-02,1897-03-03,AL,Republican,9,1895,1897,AL9
A000117,Clarence,Allen,M,rep,1895-12-02,1897-03-03,UT,Republican,1,1895,1897,UT1
A000238,William,Anderson,M,rep,1895-12-02,1897-03-03,TN,Republican,1,1895,1897,TN1
A000271,Lewis,Apsley,M,rep,1893-08-07,1897-03-03,MA,Republican,4,1893,1897,MA4
A000298,Warren,Arnold,M,rep,1887-12-05,1897-03-03,RI,Republican,2,1887,1897,RI2
A000336,Harrison,Atwood,M,rep,1895-12-02,1897-03-03,MA,Republican,10,1895,1897,MA10
A000346,John,Avery,M,rep,1893-08-07,1897-03-03,MI,Republican,11,1893,1897,MI11
B000061,Henry,Baker,M,rep,1893-08-07,1897-03-03,NH,Republican,2,1893,1897,NH2
B000075,William,Baker,M,rep,1891-12-07,1897-03-03,KS,Populist,6,1891,1897,KS6
B000202,Franklin,Bartlett,M,rep,1893-08-07,1897-03-03,NY,Democrat,7,1893,1897,NY7
B000333,Charles,Bell,M,rep,1893-08-07,1897-03-03,TX,Democrat,8,1893,1897,TX8
B000496,Frank,Black,M,rep,1895-12-02,1897-03-03,NY,Republican,19,1895,1897,NY19
B000502,James,Black,M,rep,1893-08-07,1897-03-03,GA,Democrat,10,1893,1897,GA10
B000573,Richard,Blue,M,rep,1895-12-02,1897-03-03,KS,Republican,-1,1895,1897,KS-1
B000580,Charles,Boatner,M,rep,1889-12-02,1897-03-03,LA,Democrat,5,1889,1897,LA5
B000692,William,Bowers,M,rep,1891-12-07,1897-03-03,CA,Republican,6,1891,1897,CA6
B000915,Foster,Brown,M,rep,1895-12-02,1897-03-03,TN,Republican,3,1895,1897,TN3
B001012,Charles,Buck,M,rep,1895-12-02,1897-03-03,LA,Democrat,2,1895,1897,LA2
B001136,Orlando,Burrell,M,rep,1895-12-02,1897-03-03,IL,Republican,20,1895,1897,IL20
B001147,Charles,Burton,M,rep,1895-12-02,1897-03-03,MO,Republican,15,1895,1897,MO15
C000423,Charles,Clark,M,rep,1895-12-02,1897-03-03,MO,Republican,1,1895,1897,MO1
C000469,Richard,Clarke,M,rep,1889-12-02,1897-03-03,AL,Democrat,1,1889,1897,AL1
C000549,James,Cobb,M,rep,1887-12-05,1897-03-03,AL,Democrat,5,1887,1897,AL5
C000550,Seth,Cobb,M,rep,1891-12-07,1897-03-03,MO,Democrat,9,1891,1897,MO9
C000577,Jeremiah,Cockrell,M,rep,1893-08-07,1897-03-03,TX,Democrat,13,1893,1897,TX13
C000588,Charles,Coffin,M,rep,1893-08-07,1897-03-03,MD,Republican,5,1893,1897,MD5
